target_project,used_project,wait_days,method,n_tree_bst,theta_imb_bst,theta_cl_bst,gmean_bst,r1_bst,r0_bst,mcc_bst
wp-calypso,['brackets'],15,oob_aio,15,0.99,-1,0.3563,0.24865,0.58956,0.0044
wp-calypso,['corefx'],15,oob_aio,15,0.99,-1,0.34969,0.19265,0.9116,0.10318
wp-calypso,['broadleaf'],15,oob_aio,15,0.99,-1,0.34692,0.19663,0.72187,0.02824
wp-calypso,['vscode'],15,oob_aio,15,0.99,-1,0.34445,0.31305,0.7444,-0.00564
wp-calypso,['npm'],15,oob_aio,15,0.99,-1,0.33609,0.18803,0.83944,0.02168
wp-calypso,['googleflutter'],15,oob_aio,15,0.99,-1,0.33583,0.16996,0.92152,0.09082
wp-calypso,['tensorflow'],15,oob_aio,15,0.99,-1,0.32153,0.15265,0.93958,0.10295
wp-calypso,['homebrew'],15,oob_aio,15,0.99,-1,0.30495,0.14958,0.9216,0.07845
wp-calypso,['ansible'],15,oob_aio,15,0.99,-1,0.29298,0.21891,0.74163,-0.12205
wp-calypso,['elasticsearch'],15,oob_aio,15,0.99,-1,0.23191,0.12618,0.81555,-0.09464
wp-calypso,['jgroups'],15,oob_aio,15,0.99,-1,0.22878,0.11331,0.71091,-0.10345
wp-calypso,['pytorch'],15,oob_aio,15,0.99,-1,0.2278,0.1349,0.87,-0.07536
wp-calypso,['wp-calypso'],15,pbsa,20,0.99,0,0.24075,0.08775,0.96272,0.09019
wp-calypso,['rails'],15,pbsa_aio,20,0.99,0,0.53136,0.52521,0.58457,0.17965
wp-calypso,['neutron'],15,pbsa_aio,20,0.99,0,0.4947,0.53352,0.44844,0.1323
wp-calypso,['node'],15,pbsa_aio,20,0.99,0,0.46338,0.40022,0.54524,0.12962
wp-calypso,['django'],15,pbsa_aio,20,0.99,0,0.46296,0.49173,0.43266,0.06626
wp-calypso,['fabric'],15,pbsa_aio,20,0.99,0,0.46172,0.27377,0.90516,0.24713
wp-calypso,['nova'],15,pbsa_aio,20,0.99,0,0.45409,0.41437,0.47042,0.02537
wp-calypso,['panda'],15,pbsa_aio,20,0.99,0,0.44462,0.64522,0.3087,0.05974
wp-calypso,['camel'],15,pbsa_aio,20,0.99,0,0.40668,0.27347,0.7251,0.01563
wp-calypso,['tomcat'],15,pbsa_aio,20,0.99,0,0.40028,0.37188,0.50372,0.03153
wp-calypso,['broadleaf'],15,pbsa_aio,20,0.99,0,0.37608,0.23601,0.70726,0.0826
wp-calypso,['rust'],15,pbsa_aio,20,0.99,0,0.37429,0.28463,0.61126,-0.08956
wp-calypso,['brackets'],15,pbsa_aio,20,0.99,0,0.36381,0.27305,0.57089,0.01754
wp-calypso,['tensorflow'],15,pbsa_aio,20,0.99,0,0.35045,0.21735,0.90126,0.12621
wp-calypso,['ansible'],15,pbsa_aio,20,0.99,0,0.34591,0.23282,0.7528,-0.07635
wp-calypso,['vscode'],15,pbsa_aio,20,0.99,0,0.31955,0.25473,0.78383,0.00491
wp-calypso,['npm'],15,pbsa_aio,20,0.99,0,0.30533,0.15167,0.83878,-0.01885
wp-calypso,['googleflutter'],15,pbsa_aio,20,0.99,0,0.29397,0.12211,0.96009,0.11463
wp-calypso,['corefx'],15,pbsa_aio,20,0.99,0,0.24138,0.08655,0.97133,0.08979
wp-calypso,['homebrew'],15,pbsa_aio,20,0.99,0,0.24075,0.08775,0.96272,0.09019
wp-calypso,['pytorch'],15,pbsa_aio,20,0.99,0,0.23992,0.15717,0.85903,-0.06573
wp-calypso,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.22244,0.11364,0.79812,-0.1105
wp-calypso,['jgroups'],15,pbsa_aio,20,0.99,0,0.18884,0.082,0.72777,-0.1079
